SKU,Description,Price,UOM,Family,Product,Type,Item,Dielectric,Noise Reduction Rating NRR,Radio Band Type,Ear Muff Style,Ear Muff Cup Color,Series,Features,Standards,For Use With,Disposable/ Reusable,Insertion Method,Metal Detectable,Ear Plug Color,Ear Plug Material,Ear Plug Shape,Ear Plug Size,Cord Options,Band Color - Hearing Protection,Cord Color,Cord Material - Hearing Protection,Pairs Per Package,Ear Plug Packaging,Ear Plug Pair Pack Type,Band Material - Hearing Protection,Material - Ear Plug Dispensers,Height - Ear Plug Dispensers,Width - Ear Plug Dispensers,Depth - Ear Plug Dispensers,Mounting Style - Ear Plug Dispensers,Dispenser Lid Style,Includes,Capacity - Pairs of Ear Plugs,Green Environmental Attribute,Ear Muff Cushion Material,Ear Muff Type,Compatible Earmuff,Compatible Mfg. Model Number,Replacement Pad Grainger Part Number,Weight,Mounting Hole Center to Center,Number of Mounting Holes,Battery Type,Auxiliary Input,Compatible Dispensing System,Compatible Grainger Part Number,Compatible Banded Earplug,Headset Style,In Ear / On Ear / Over Ear LOV,One Ear / Two Ear,Volume Control,Push To Talk,Noise Canceling,Color,Batteries Included,Battery Size,Number of Batteries,Wired Connection Type,Connection Type - Head Protection,Cable Style,Frequency Range,System Requirements,Green Certification or Other Recognition,Ear Muff Cup Material
3WE35,"Bullet Ear Plugs,  33dB Noise Reduction Rating NRR,  Corded,  Universal,  Yellow,  PK 200",$63.65 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,33dB,,,,E-A-Rsoft(TM) SuperFit(TM),,ANSI S3.19-1974,,Disposable,Roll-Down,No,Yellow,Soft Foam,Bullet,Universal,Corded,Orange,Orange,Vinyl,200,"Bulk Box, Wrapped Pairs",Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WML1,"Cylinder Ear Plugs,  29dB Noise Reduction Rating NRR,  Uncorded,  Universal,  Yellow,  PK 200",$45.08 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,E-A-R(TM) Classic(TM),,"ANSI S3.19-1974, CSA Z94.2",,Disposable,Roll-Down,No,Yellow,Foam,Cylinder,M,Uncorded,,,,200,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WML9,"Ear Plugs, Corded, Cylinder, 29dB, PK5",$2.56 ,/ pkg. of 5,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,E-A-R(TM) Classic(TM),,"ANSI S3.19-1974, CSA Z94.2, CSA Class AL",,Disposable,Roll-Down,No,Yellow,Foam,Cylinder,M,Corded,Blue,Blue,Vinyl,5,Vending Pack,Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WU28,"Flanged Ear Plugs,  25dB Noise Reduction Rating NRR,  Corded,  M,  Orange,  PK 100",$151.57 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,25dB,,,,SmartFit(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Orange,Vinyl,Flanged,M,Corded,Blue,Blue,Nylon,100,Bulk Box,Plastic Case,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WU29,"Ear Plugs, Corded, Flanged, 27dB, PK100",$184.34 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,Fusion(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Yellow,Vinyl,Flanged,M,Corded,Blue/Yellow,Blue/Yellow,PVC,100,Bulk Box,Plastic Case,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WU30,"Flanged Ear Plugs,  27dB Noise Reduction Rating NRR,  Corded,  M,  Yellow,  PK 100",$184.34 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,27dB,,,,Fusion(R),,ANSI S3.19-1974 Tested,,Reusable,Push-In,No,Yellow,Vinyl,Flanged,M,Corded,Green/Yellow,Green/Yellow,PVC,100,Bulk Box,Plastic Case,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3WU31,Ear Plug Dispenser,$173.00 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,,,,,Leight Source 500,,,"Max(R), Max Lite(R), Laser Lite(R), Multi Max(R), Matrix(TM) and Quiet(R) Ear Plugs",Reusable,,,,,,,,,,,,,,,Anodyzed Aluminum,"24""","11-1/2""","8-1/4""",Wall,Open,,500 Pairs,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
3WU32,"Over-the-Head Electronic Ear Muffs,  23dB Noise Reduction Rating NRR,  Dielectric No,  Yellow",$182.40 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Electronic Ear Muffs,No,23dB,No Radio Band,Over-the-Head,Yellow,Impact(R),"Sound Amplifying To Enhance Verbal Communication, 700 Hour Battery Life, Automatic Power Shut Off After 4 Hours",ANSI S3.19-1974,,,,,,,,,,Black,,,,,,Textile,,,,,,,Batteries For 140 Hours of Use,,,Foam,Rigid,Impact Electronic Earmuff,1008000,36G712,12 oz.,,,,3.5mm Jack,,,,,,,,,,,Yes,AA,2,3.5mm Stereo Jack,Wired,Straight,,,,
3WU33,"Bell Ear Plug Dispenser Refill,  33dB Noise Reduction Rating NRR,  M,  Coral,  Metal Detectable No",$102.38 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,33dB,,,,Max(R),,ANSI S3.19-1974 Tested,,Disposable,,No,Coral,Foam,Bell,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,LS-500,,,,,,,Leight Source 500,3WU31,,,,,,,,,,,,,,,,,,
3WU34,"Hard Hat Mounted Ear Muffs,  21dB Noise Reduction Rating NRR,  Dielectric No,  Yellow",$166.72 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,No,21dB,,Hard Hat Mounted,Yellow,Impact(R),"Enhanced Verbal Communication, AUX Signal Input, 700 hr. Battery Life, 4 hr. Automatic Power Shut Off",ANSI S3.19-1974,,,,,,,,,,Black,,,,,,,,,,,,,"Reaplacement Ear Cushions, Hard Hat Adapter Mfr. Model No. 13910096 and 3178",,,Foam,Rigid,Impact(R) Electronic Helmet Earmuff,"1008000, 1000365, 3302101, 1016870, 1016871",6AV10 (100365),1 lb.,,,Alkaline,,,,,,,,,,,,No,AA,2,,,,,,,
3WU35,"Contoured-T Ear Plug Dispenser Refill,  30dB Noise Reduction Rating NRR,  M,  Green",$80.58 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,30dB,,,,Laser Lite(R),,ANSI S3.19-1974 Tested,,Disposable,,No,Green,Foam,Contoured-T,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,LS-500,,,,,,,Leight Source 500,3WU31,,,,,,,,,,,,,,,,,,
3WU37,"Contoured-T Ear Plug Dispenser Refill,  32dB Noise Reduction Rating NRR,  M,  Magenta, Yellow",$84.83 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,32dB,,,,Max Lite(R),,ANSI S3.19-1974 Tested,,Disposable,,No,"Magenta, Yellow",Foam,Contoured-T,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,LS-500,,,,,,,Leight Source 500,3WU31,,,,,,,,,,,,,,,,,,
400G20,"Ear Plugs, Uncorded, Bullet, 32dB, PK200",$31.52 ,/ pkg. of 200,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,32dB,,,,X-Treme(TM),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Orange,Foam,Bullet,M,Uncorded,,,,200,Bulk Box,Plastic Bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400G21,"Ear Plugs, Corded, Bullet, 32dB, PK100",$31.23 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,32dB,,,,X-Treme(TM),,ANSI S3.19-1974 Tested,,Disposable,Roll-Down,No,Orange,Foam,Bullet,M,Corded,Blue,Blue,Vinyl,100,Bulk Box,Plastic Bag,Vinyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408M91,"Ear Muffs, Hard Hat Mounted, 26dB",$43.21 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,No,26dB,,Hard Hat Mounted,White,Leightning(R),"Low Profile Cup, Adjustable Headband","ANSI S3.19-1974, CSA Class A and EN352-3",,,,,,,,,,,,,,,,,,,,,,,Hard Hat Adapter,,,Foam,Rigid,Leightning(R) L3H,1012000,3NKW7,15.1 oz.,,,,,,,,,,,,,,,,,,,,,,,,
43FD13,"Ear Muffs, Hard Hat Mounted, 25dBA",$39.04 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,25dBA,,Hard Hat Mounted,Gray,SoundControl EXC,"Spring Design, Offers Low Pressure and High Level of Comfort, 3 Wearing Positions","ANSI S3.19-1974, CSA Class A",,,,,,,,,,Black,,,,,,Polymer,,,,,,,,,,"Foam, PVC",Rigid,EXC Hygiene Kit,10061292,,0.5 lb.,,,,,,,,,,,,,,,,,,,,,,,,
43FD27,"Ear Muffs, Hard Hat Mounted, 26dBA",$59.24 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,26dBA,,Hard Hat Mounted,Gray,Sound Blocker 26,"For use with MSA non-slotted caps, Requires drilling into the helmet to mount the muffs, The ANSI/ISEA z89.1 class rating of drilled helmet is Class C","ANSI S3.19-1974, CSA Class A",,,,,,,,,,Black,,,,,,Polyester,,,,,,,,,,Vinyl,Rigid,Sound Blocker 26 Hygiene Kit,10003360,,0.7 lb.,,,,,,,,,,,,,,,,,,,,,,,,
43PE94,"Earmuffs, Noise-Blocking, 30nrr, Black/Gray",$31.39 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<","Earmuffs,Noise-Blocking,30nrr,Black/Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43Y403,"Pod Hearing Band,  26dB Noise Reduction Rating NRR,  Banded,  M,  Black",$6.28 ,/ each,safety,hearing-protection,"ear-plugs"">Ear",Hearing Band,,26dB,,,,Ear Muffler,,"CE Mark, ANSI S3.19-1974",,Reusable,,No,Black,Soft Foam,Pod,M,Banded,Black,,,1,Bag Wrapped Pair,Plastic Bag,Nylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43Y404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43Y405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43Y406,"Storage Case,  For Use With SensGard Hearing Protection, Safety Glasses",$4.66 ,/ each,safety,hearing-protection,"hearing-protection-accessories"">Hearing",Storage Case,,,,,,,,,"SensGard Hearing Protection, Safety Glasses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44YW35,"Flanged Ear Plugs,  25dB Noise Reduction Rating NRR,  Uncorded,  M,  Blue,  PK 12",$92.01 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,25dB,,,,Perma Plug,,"Poly bag, 12 pair per bag",,Reusable,,No,Blue,Rubber Vinyl,Flanged,M,Uncorded,,,,12,"Bulk Box, Unwrapped",,,,,,,,,(4) Spare Foot Pads,,Does Not Contain PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbonfree(R) Certified,
44ZU54,"Ear Plug Fit Test System, 125 to 8000 Hz","$3,491.70 ",/ each,safety,hearing-protection,"ear-plug-fit-testing-systems"">Ear",Ear Plug Fit Test System,,,,,,E-A-Rfit(TM),,,,,,,,,,,,,,,,,,,,,,,,,"Software, Speaker and Impact Resistant Carrying Case",,,,,,,,,,,,,,,,,,,,,,,,,,,,,125 to 8000 Hz,"Probed Test Plugs, Pods, or Cushions",,
45CA97,"Ear Plug Dispenser Refill, 29dB, PK500",$106.76 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,29dB,,,,E-A-R Classic(TM),,,,Disposable,,No,Yellow,Foam,Cylinder,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45CA98,"Bell Ear Plug Dispenser Refill,  33dB Noise Reduction Rating NRR,  M,  Yellow, Red",$97.99 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,33dB,,,,E-A-Rsoft(TM) Blast(TM),,CSA Class AL,,Disposable,,No,"Red, Yellow",Foam,Bell,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45CA99,"Bell Ear Plug Dispenser Refill,  33dB Noise Reduction Rating NRR,  M,  Yellow,  Metal Detectable No",$97.99 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,33dB,,,,E-A-Rsoft(TM),,,,Disposable,,No,Yellow,Foam,Bell,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45ET94,"Two Ear Over the Head Headset,  25dB Noise Reduction Rating NRR,  Blue,  Noise Canceling Yes",$632.50 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,25dB,,,,,"Two-Way Radio Communication, Voice Guided Menu System, Range of Up to 9,500 ft. (Depending On Environment), VOX, No Cords to Get In The Way, Allows Workers to Stay Connected to On Another, 8 Pre-Programmed BRS Channels, 38 Sub-Channels, Rechargeable Batte",,,,,,,,,,,,,,,,,,,,,,,,(2) AA Batteries,,,,,,,,,,,,,,,,Over the Head,Over Ear,Two Ear,Yes,Yes,Yes,Blue,,,,,,,,,,
45ET95,"Two Ear Behind the Head Headset,  26dB Noise Reduction Rating NRR,  Blue,  Noise Canceling Yes",$684.00 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,26dB,,,,,"Two-Way Radio Communication, Voice Guided Menu System, Range of Up to 9,500 ft. (Depending On Environment), VOX, No Cords to Get In The Way, Allows Workers to Stay Connected to On Another, 8 Pre-Programmed BRS Channels, 38 Sub-Channels, Rechargeable Batte",,,,,,,,,,,,,,,,,,,,,,,,(3) AA Batteries,,,,,,,,,,,,,,,,Behind the Head,Over Ear,Two Ear,Yes,Yes,Yes,Blue,,,,,,,,,,
45ET97,"Two Ear Over the Head Headset,  25dB Noise Reduction Rating NRR,  Blue,  Noise Canceling Yes",$934.75 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,25dB,,,,,"Two-Way Radio Communication, Voice Guided Menu System, Range of Up to 9,500 ft. (Depending On Environment), VOX, No Cords to Get In The Way, Allows Workers to Stay Connected to On Another, 30 Pre-Programmed Channels, 22 (1 Through 22) FRS / GMRS, 8 (23 Th",,,,,,,,,,,,,,,,,,,,,,,,"(2) Lithium-Ion Rechargeable Battery Pack, Wall-Adaptor Charger, Replacement Hygiene Kit, Small Roll, Boom Mic Wrap",,,,,,,,,,,,,,,,Over the Head,Over Ear,Two Ear,Yes,Yes,Yes,Blue,,,,,,,,,,
45ET98,"Two Ear Helmet Attached Headset,  25dB Noise Reduction Rating NRR,  Blue,  Noise Canceling Yes",$910.40 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,25dB,,,,,"Two-Way Radio Communication, Voice Guided Menu System, Range of Up to 9,500 ft. (Depending On Environment), VOX, No Cords to Get In The Way, Allows Workers to Stay Connected to On Another, 30 Pre-Programmed Channels, 22 (1 Through 22) FRS / GMRS, 8 (23 Th",,,,,,,,,,,,,,,,,,,,,,,,"Lithium Ion RechargeableBattery Pack, Wall-Adaptor Charger, Replacement Hygiene Kit, Small Roll, Boom Mic Wrap",,,,,,,,,,,,,,,,Helmet Attached,Over Ear,Two Ear,Yes,Yes,Yes,Blue,,,,,,,,,,
45ET99,"Two Ear Over the Head Headset,  27dB Noise Reduction Rating NRR,  Hi-Visibility Green",$798.38 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,27dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Over the Head,Over Ear,Two Ear,,,Yes,Hi-Visibility Green,,,,,,,,,,
45EU01,Radio Adapter,$645.07 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Radio Adapter,,,,,,,,,3M(TM) Peltor(TM) WS(TM) ProTac XP and Peltor(TM) WS(TM) Headset XP,,,,,,,,,,,,,,,,,,,,,,The Hi-Visibility Green Adapter Has (2) Buttons That Let You Turn  On/Off The Unit and Synchronize Between The Adapter and Headset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45EU02,"Hard Hat Mounted Communication Headset,  23dB Noise Reduction Rating NRR,  Dielectric No,  Black",$168.62 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Communication Headset,No,23dB,,Hard Hat Mounted,Black,HT Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45EU04,"Electronic Ear Muff, 20dB, Over-the-Head",$614.88 ,/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Electronic Ear Muffs,No,20dB,No Radio Band,Over-the-Head,Orange,WS(TM) Tactical Sport(TM),Impulse Noise Reduction Makes Headset Suitable for Hunting and Shooting Range Use,"ANSI S3.19-1974, CSA Class B",,,,,,,,,,Black,,,,,,"PVC, Stainless Steel",,,,,,,Rechargable Battery Charger,,,Foam,Foldable,HY68,,,12.4 oz.,,,Alkaline,3.5mm Jack,,,,,,,,,,,Yes,AAA,2,3.5mm Stereo Jack,Bluetooth,,,,,
45EU41,"Ear Plugs, Corded, Flanged, 27dB, PK100",$120.30 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs-metal-detectable"">Ear",Ear Plugs,,27dB,,,,Tri-Grip,,ANSI S3.19-1974,,Reusable,Push-In,Yes,Blue,Vinyl,Flanged,S,Corded,Orange,Orange,PVC,100,Bulk Box,Plastic Bag,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45EU43,"Ear Plugs, Corded, Cylinder, 29dB, PK100",$31.64 ,/ pkg. of 100,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,29dB,,,,Therma-Soft,,ANSI S3.19-1974,,Disposable,Roll-Down,No,Orange,Foam,Cylinder,M,Corded,Orange,Orange,PVC,100,Bulk Box,Plastic Bag,PVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45JW40,Ear Plug Dispenser,$73.00 ,/ each,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,,,,,E-A-R(TM) One Touch(TM) Pro,,,"3M(TM) Classic(TM) Earplugs, 3M(TM) Classic(TM) Superfit(TM) 30 Earplugs, 3M(TM) Yellow Neons(TM) Earplugs, 3M(TM) Yellow Neons(TM) Large Earplugs, 3M(TM) Yellow Neons Blasts Earplugs, 3M(TM) E-A-Rsoft(TM) Superfit(TM) Earplugs, 3M(TM) 1100 Earplugs, 3M(TM) E-A-Rsoft(TM) FX(TM) Earplugs",Reusable,,,,,,,,,,,,,,,ABS/POM Plastic,"10""","8""","21""","Table Top, Wall",Open,,400 to 500 Pairs,,,,,"391-1001, 391-1002, 391-1004, 391-1005. 391-1010, 391-1012, 391-1254, 391-1100",,,,,,,"E-A-R(TM) Classic(TM), E-A-Rsoft(TM), One Touch(TM) 1100","3NHK9, 3NHL1, 30FX18, 30FX23, 3GY50, 45JW41, 30FX19, 45JW42",,,,,,,,,,,,,,,,,,
45JW41,"Bell Ear Plug Dispenser Refill,  33dB Noise Reduction Rating NRR,  M,  Yellow,  Metal Detectable No",$102.38 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,33dB,,,,E-A-Rsoft FX(TM),,,,Disposable,,No,Yellow,Foam,Bell,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,391-0000,,,,,,,One Touch(TM) Pro,45JW40,,,,,,,,,,,,,,,,,,
45JW42,"Bell Ear Plug Dispenser Refill,  29dB Noise Reduction Rating NRR,  M,  Orange,  Metal Detectable No",$88.19 ,/ pkg. of 500,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,29dB,,,,1100,,,,Disposable,,No,Orange,Foam,Bell,M,Uncorded,,,,500,Bulk Box,Loose,,,,,,,,,,,,,,391-1000,,,,,,,One Touch(TM),3FU82,,,,,,,,,,,,,,,,,,
468F28,"Contoured-T Ear Plug Dispenser,  30dB Noise Reduction Rating NRR,  M,  Green,  Metal Detectable No",$93.67 ,/ pkg. of 400,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,30dB,,,,Max Lite(R),,OSHA CFR 1910.95,Universal,Disposable,,No,Green,Foam,Contoured-T,M,Uncorded,,,,400,Bulk Box,Loose,,ABS/POM Plastic,"13-1/4""","10-1/2""","7-3/4""","Table Top, Wall",Open,,400 Pairs,,,,,HL400-LPF-REFILL,,,,5,,,Howard Leight Max Lite,468F32,,,,,,,,,,,,,,,,,,
468F29,"Contoured-T Ear Plug Dispenser,  32dB Noise Reduction Rating NRR,  M,  Magenta, Yellow",$97.06 ,/ pkg. of 400,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser,,32dB,,,,Laser Lite(R),,OSHA CFR 1910.95,Universal,Disposable,,No,"Magenta, Yellow",Foam,Contoured-T,M,Uncorded,,,,400,Bulk Box,Loose,,ABS/POM Plastic,"13-1/4""","10-1/2""","7-3/4""","Table Top, Wall",Open,,400 Pairs,,,,,HL400-LL-REFILL,,,,5,,,Howard Leight Laser Lite(R),468F33,,,,,,,,,,,,,,,,,,
468F30,"Bell Ear Plug Dispenser Refill,  33dB Noise Reduction Rating NRR,  M,  Orange,  Metal Detectable No",$163.80 ,/ pkg. of 800,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,33dB,,,,Max(R),,OSHA CFR 1910.95,,Disposable,,No,Orange,Foam,Bell,M,Uncorded,,,,800,Bulk Box,Loose,,,,,,,,,,,,,,HL400-MAX-INTRO,,,,,,,Howard Leight Max(R),55TA91,,,,,,,,,,,,,,,,,,
468F31,"Bell Ear Plug Dispenser Refill,  30dB Noise Reduction Rating NRR,  S,  Orange,  Metal Detectable No",$166.67 ,/ pkg. of 800,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,30dB,,,,Max(R) Small,,OSHA CFR 1910.95,,Disposable,,No,Orange,Foam,Bell,S,Uncorded,,,,800,Bulk Box,Loose,,,,,,,,,,,,,,HL400-MAXS-INTRO,,,,,,,Howard leight Max Small,468F27,,,,,,,,,,,,,,,,,,
468F32,"Contoured-T Ear Plug Dispenser Refill,  30dB Noise Reduction Rating NRR,  M,  Green",$128.93 ,/ pkg. of 800,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,30dB,,,,Max Lite(R),,OSHA CFR 1910.95,,Disposable,,No,Green,Foam,Contoured-T,M,Uncorded,,,,800,Bulk Box,Loose,,,,,,,,,,,,,,HL400-LPF-INTRO,,,,,,,Howard Leight Max Lite,468F28,,,,,,,,,,,,,,,,,,
468F33,"Contoured-T Ear Plug Dispenser Refill,  32dB Noise Reduction Rating NRR,  M,  Magenta, Yellow",$135.72 ,/ pkg. of 800,safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,32dB,,,,Laser Lite(R),,OSHA CFR 1910.95,,Disposable,,No,"Magenta, Yellow",Foam,Contoured-T,M,Uncorded,,,,400,Bulk Box,Loose,,,,,,,,,,,,,,HL400-LL-INTRO,,,,,,,Howard Leight Laser Lite(R),468F29,,,,,,,,,,,,,,,,,,
468F35,"Ear Plugs, Uncorded, Bullet Shape, PK800",$179.14 ,/ pkg. of 800,safety,hearing-protection,"ear-plugs"">Ear",Ear Plugs,,31dB,,,,Multi Max(R),,OSHA CFR 1910.95,,Disposable,Roll-Down,No,"Orange, Yellow",Foam,Multi Max(R),M,Uncorded,,,,800,"Dispenser, Unwrapped",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468F36,"Contoured-T Ear Plug Dispenser Refill,  30dB Noise Reduction Rating NRR,  M,  Green",$286.52 ,"/ pkg. of 2,000",safety,hearing-protection,"earplug-dispensers-and-refills"">Earplug",Ear Plug Dispenser Refill,,30dB,,,,Max Lite(R),,OSHA CFR 1910.95,,Disposable,,No,Green,Foam,Contoured-T,M,Uncorded,,,,2000,Bulk Box,Plastic Bag,,,,,,,,,,,,,,LS-400,,,,,,,Leight Source 400,1GAD8,,,,,,,,,,,,,,,,,,
46F839,"Two Ear Behind the Head Headset,  25dB Noise Reduction Rating NRR,  Blue,  Noise Canceling Yes","$1,326.20 ",/ each,safety,hearing-protection,"headsets-for-communication"">Headsets",Headset,,25dB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rechargeable Lithium-Ion Battery,,,,,,,,,,,,,,,,Behind the Head,Over Ear,Two Ear,,,Yes,Blue,,,,,,,,,,
475M47,"Ear Muffs, 22dB Noise Reduction, X Series",$21.02 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,22dB,,Behind-the-Neck,Black,X Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475M48,"Behind-the-Neck Ear Muffs,  25dB Noise Reduction Rating NRR,  Dielectric Yes,  Black",$23.72 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,25dB,,Behind-the-Neck,Black,X Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475M49,"Ear Muffs, 28dB Noise Reduction, X Series",$32.25 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,28dB,,Behind-the-Neck,Black,X Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475M50,"Ear Muffs, 27dB Noise Reduction, X Series",$43.43 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,27dB,,Behind-the-Neck,Black,X Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475M51,"Behind-the-Neck Ear Muffs,  31dB Noise Reduction Rating NRR,  Dielectric Yes,  Black",$47.42 ,/ each,safety,hearing-protection,"earmuffs"">Earmuffs<",Ear Muffs,Yes,31dB,,Behind-the-Neck,Black,X Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
